restaurant_id,date,amount_eur,direction,category,description
R0080,2026-03-19,1045.19,credit,Walk-in Revenue,Daily revenue
R0080,2026-03-19,848.91,debit,Staff Costs,Operating expense
R0080,2026-03-20,1014.18,credit,Card Terminal Revenue,Daily revenue
R0080,2026-03-20,796.23,debit,Staff Costs,Operating expense
R0080,2026-03-21,811.75,credit,Card Terminal Revenue,Daily revenue
R0080,2026-03-21,608.06,debit,Utilities,Operating expense
R0080,2026-03-22,986.53,credit,Walk-in Revenue,Daily revenue
R0080,2026-03-22,689.35,debit,Rent,Operating expense
R0080,2026-03-23,1174.05,credit,Card Terminal Revenue,Daily revenue
R0080,2026-03-23,676.8,debit,Loan Repayment,Operating expense
R0080,2026-03-24,1010.32,credit,Card Terminal Revenue,Daily revenue
R0080,2026-03-24,967.82,debit,Utilities,Operating expense
R0080,2026-03-25,756.07,credit,Online Order Revenue,Daily revenue
R0080,2026-03-25,757.55,debit,Staff Costs,Operating expense
R0080,2026-03-26,876.05,credit,Online Order Revenue,Daily revenue
R0080,2026-03-26,1236.7,debit,Food & Beverage Supply,Operating expense
R0080,2026-03-27,874.39,credit,Walk-in Revenue,Daily revenue
R0080,2026-03-27,673.65,debit,Miscellaneous,Operating expense
R0080,2026-03-28,954.07,credit,Card Terminal Revenue,Daily revenue
R0080,2026-03-28,684.7,debit,Miscellaneous,Operating expense
R0080,2026-03-29,894.26,credit,Online Order Revenue,Daily revenue
R0080,2026-03-29,756.91,debit,Insurance,Operating expense
R0080,2026-03-30,956.91,credit,Online Order Revenue,Daily revenue
R0080,2026-03-30,743.96,debit,Loan Repayment,Operating expense
R0080,2026-03-31,825.65,credit,Walk-in Revenue,Daily revenue
R0080,2026-03-31,943.82,debit,Insurance,Operating expense
R0080,2026-04-01,932.16,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-01,815.78,debit,Maintenance,Operating expense
R0080,2026-04-02,692.8,credit,Online Order Revenue,Daily revenue
R0080,2026-04-02,888.11,debit,Staff Costs,Operating expense
R0080,2026-04-03,850.03,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-03,846.26,debit,Food & Beverage Supply,Operating expense
R0080,2026-04-04,701.53,credit,Online Order Revenue,Daily revenue
R0080,2026-04-04,846.12,debit,Maintenance,Operating expense
R0080,2026-04-05,921.79,credit,Online Order Revenue,Daily revenue
R0080,2026-04-05,784.37,debit,Marketing,Operating expense
R0080,2026-04-06,805.12,credit,Online Order Revenue,Daily revenue
R0080,2026-04-06,954.42,debit,Miscellaneous,Operating expense
R0080,2026-04-07,820.2,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-07,923.25,debit,Marketing,Operating expense
R0080,2026-04-08,1014.12,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-08,710.93,debit,Miscellaneous,Operating expense
R0080,2026-04-09,981.78,credit,Online Order Revenue,Daily revenue
R0080,2026-04-09,759.98,debit,Maintenance,Operating expense
R0080,2026-04-10,969.94,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-10,698.3,debit,Staff Costs,Operating expense
R0080,2026-04-11,888.47,credit,Online Order Revenue,Daily revenue
R0080,2026-04-11,821.73,debit,Rent,Operating expense
R0080,2026-04-12,897.73,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-12,858.79,debit,Rent,Operating expense
R0080,2026-04-13,813.47,credit,Online Order Revenue,Daily revenue
R0080,2026-04-13,745.03,debit,Tax,Operating expense
R0080,2026-04-14,978.08,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-14,762.1,debit,Maintenance,Operating expense
R0080,2026-04-15,847.15,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-15,709.76,debit,Food & Beverage Supply,Operating expense
R0080,2026-04-16,851.18,credit,Online Order Revenue,Daily revenue
R0080,2026-04-16,687.19,debit,Marketing,Operating expense
R0080,2026-04-17,979.75,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-17,757.62,debit,Food & Beverage Supply,Operating expense
R0080,2026-04-18,783.76,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-18,787.58,debit,Maintenance,Operating expense
R0080,2026-04-19,749.94,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-19,708.06,debit,Rent,Operating expense
R0080,2026-04-20,1047.34,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-20,679.75,debit,Marketing,Operating expense
R0080,2026-04-21,885.4,credit,Online Order Revenue,Daily revenue
R0080,2026-04-21,1081.19,debit,Insurance,Operating expense
R0080,2026-04-22,927.86,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-22,750.1,debit,Insurance,Operating expense
R0080,2026-04-23,686.02,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-23,832.68,debit,Rent,Operating expense
R0080,2026-04-24,817.91,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-24,880.31,debit,Loan Repayment,Operating expense
R0080,2026-04-25,827.8,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-25,846.11,debit,Insurance,Operating expense
R0080,2026-04-26,1057.28,credit,Online Order Revenue,Daily revenue
R0080,2026-04-26,894.13,debit,Loan Repayment,Operating expense
R0080,2026-04-27,758.39,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-27,823.18,debit,Maintenance,Operating expense
R0080,2026-04-28,1005.07,credit,Online Order Revenue,Daily revenue
R0080,2026-04-28,627.17,debit,Miscellaneous,Operating expense
R0080,2026-04-29,1083.31,credit,Walk-in Revenue,Daily revenue
R0080,2026-04-29,829.51,debit,Utilities,Operating expense
R0080,2026-04-30,963.23,credit,Card Terminal Revenue,Daily revenue
R0080,2026-04-30,770.44,debit,Miscellaneous,Operating expense
R0080,2026-05-01,905.92,credit,Online Order Revenue,Daily revenue
R0080,2026-05-01,703.35,debit,Marketing,Operating expense
R0080,2026-05-02,1068.16,credit,Online Order Revenue,Daily revenue
R0080,2026-05-02,1030.83,debit,Utilities,Operating expense
R0080,2026-05-03,1132.98,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-03,597.18,debit,Staff Costs,Operating expense
R0080,2026-05-04,936.54,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-04,864.99,debit,Food & Beverage Supply,Operating expense
R0080,2026-05-05,824.63,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-05,857.77,debit,Utilities,Operating expense
R0080,2026-05-06,745.6,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-06,991.66,debit,Marketing,Operating expense
R0080,2026-05-07,735.16,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-07,842.86,debit,Tax,Operating expense
R0080,2026-05-08,986.23,credit,Online Order Revenue,Daily revenue
R0080,2026-05-08,739.29,debit,Staff Costs,Operating expense
R0080,2026-05-09,1049.3,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-09,589.96,debit,Marketing,Operating expense
R0080,2026-05-10,897.6,credit,Online Order Revenue,Daily revenue
R0080,2026-05-10,606.82,debit,Marketing,Operating expense
R0080,2026-05-11,817.31,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-11,752.17,debit,Utilities,Operating expense
R0080,2026-05-12,840.93,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-12,967.2,debit,Tax,Operating expense
R0080,2026-05-13,774.16,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-13,622.95,debit,Maintenance,Operating expense
R0080,2026-05-14,854.31,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-14,826.15,debit,Food & Beverage Supply,Operating expense
R0080,2026-05-15,955.31,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-15,952.93,debit,Food & Beverage Supply,Operating expense
R0080,2026-05-16,668.47,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-16,1018.1,debit,Insurance,Operating expense
R0080,2026-05-17,812.43,credit,Online Order Revenue,Daily revenue
R0080,2026-05-17,778.41,debit,Insurance,Operating expense
R0080,2026-05-18,903.42,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-18,547.88,debit,Tax,Operating expense
R0080,2026-05-19,854.16,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-19,933.22,debit,Marketing,Operating expense
R0080,2026-05-20,969.17,credit,Online Order Revenue,Daily revenue
R0080,2026-05-20,751.36,debit,Maintenance,Operating expense
R0080,2026-05-21,923.94,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-21,868.58,debit,Staff Costs,Operating expense
R0080,2026-05-22,872.93,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-22,872.35,debit,Utilities,Operating expense
R0080,2026-05-23,814.37,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-23,697.15,debit,Marketing,Operating expense
R0080,2026-05-24,868.8,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-24,518.16,debit,Miscellaneous,Operating expense
R0080,2026-05-25,975.86,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-25,822.47,debit,Food & Beverage Supply,Operating expense
R0080,2026-05-26,876.89,credit,Card Terminal Revenue,Daily revenue
R0080,2026-05-26,909.4,debit,Marketing,Operating expense
R0080,2026-05-27,942.76,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-27,941.97,debit,Rent,Operating expense
R0080,2026-05-28,1071.71,credit,Walk-in Revenue,Daily revenue
R0080,2026-05-28,852.62,debit,Tax,Operating expense
R0081,2025-05-28,1135.38,credit,Walk-in Revenue,Daily revenue
R0081,2025-05-28,517.89,debit,Insurance,Operating expense
R0081,2025-05-29,1198.55,credit,Card Terminal Revenue,Daily revenue
R0081,2025-05-29,686.33,debit,Utilities,Operating expense
R0081,2025-05-30,1354.0,credit,Online Order Revenue,Daily revenue
R0081,2025-05-30,662.45,debit,Maintenance,Operating expense
R0081,2025-05-31,1260.5,credit,Walk-in Revenue,Daily revenue
R0081,2025-05-31,634.69,debit,Staff Costs,Operating expense
R0081,2025-06-01,1331.75,credit,Online Order Revenue,Daily revenue
R0081,2025-06-01,524.37,debit,Staff Costs,Operating expense
R0081,2025-06-02,1329.87,credit,Card Terminal Revenue,Daily revenue
R0081,2025-06-02,584.4,debit,Staff Costs,Operating expense
R0081,2025-06-03,1181.81,credit,Online Order Revenue,Daily revenue
R0081,2025-06-03,553.43,debit,Tax,Operating expense
R0081,2025-06-04,1159.83,credit,Online Order Revenue,Daily revenue
R0081,2025-06-04,560.11,debit,Food & Beverage Supply,Operating expense
R0081,2025-06-05,1240.97,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-05,643.08,debit,Miscellaneous,Operating expense
R0081,2025-06-06,1467.15,credit,Online Order Revenue,Daily revenue
R0081,2025-06-06,634.61,debit,Food & Beverage Supply,Operating expense
R0081,2025-06-07,1259.64,credit,Card Terminal Revenue,Daily revenue
R0081,2025-06-07,409.31,debit,Food & Beverage Supply,Operating expense
R0081,2025-06-08,1602.75,credit,Online Order Revenue,Daily revenue
R0081,2025-06-08,522.65,debit,Maintenance,Operating expense
R0081,2025-06-09,1141.47,credit,Online Order Revenue,Daily revenue
R0081,2025-06-09,695.63,debit,Loan Repayment,Operating expense
R0081,2025-06-10,1078.03,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-10,617.36,debit,Tax,Operating expense
R0081,2025-06-11,1173.18,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-11,562.58,debit,Rent,Operating expense
R0081,2025-06-12,1249.59,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-12,480.05,debit,Marketing,Operating expense
R0081,2025-06-13,1223.77,credit,Card Terminal Revenue,Daily revenue
R0081,2025-06-13,674.73,debit,Insurance,Operating expense
R0081,2025-06-14,1231.06,credit,Online Order Revenue,Daily revenue
R0081,2025-06-14,891.61,debit,Insurance,Operating expense
R0081,2025-06-15,1255.83,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-15,479.79,debit,Rent,Operating expense
R0081,2025-06-16,1164.44,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-16,415.07,debit,Utilities,Operating expense
R0081,2025-06-17,1402.81,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-17,725.56,debit,Insurance,Operating expense
R0081,2025-06-18,1367.83,credit,Online Order Revenue,Daily revenue
R0081,2025-06-18,511.06,debit,Food & Beverage Supply,Operating expense
R0081,2025-06-19,1112.13,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-19,649.36,debit,Marketing,Operating expense
R0081,2025-06-20,1164.52,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-20,509.26,debit,Marketing,Operating expense
R0081,2025-06-21,1097.22,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-21,748.68,debit,Insurance,Operating expense
R0081,2025-06-22,1172.99,credit,Card Terminal Revenue,Daily revenue
R0081,2025-06-22,657.69,debit,Utilities,Operating expense
R0081,2025-06-23,1324.1,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-23,510.31,debit,Loan Repayment,Operating expense
R0081,2025-06-24,1248.22,credit,Online Order Revenue,Daily revenue
R0081,2025-06-24,496.93,debit,Utilities,Operating expense
R0081,2025-06-25,1458.01,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-25,504.86,debit,Utilities,Operating expense
R0081,2025-06-26,1296.63,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-26,541.4,debit,Marketing,Operating expense
R0081,2025-06-27,1104.31,credit,Online Order Revenue,Daily revenue
R0081,2025-06-27,679.24,debit,Maintenance,Operating expense
R0081,2025-06-28,1164.49,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-28,424.27,debit,Food & Beverage Supply,Operating expense
R0081,2025-06-29,1305.43,credit,Walk-in Revenue,Daily revenue
R0081,2025-06-29,522.69,debit,Staff Costs,Operating expense
R0081,2025-06-30,1265.67,credit,Online Order Revenue,Daily revenue
R0081,2025-06-30,659.84,debit,Marketing,Operating expense
R0081,2025-07-01,1295.34,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-01,662.7,debit,Loan Repayment,Operating expense
R0081,2025-07-02,1048.67,credit,Online Order Revenue,Daily revenue
R0081,2025-07-02,689.87,debit,Food & Beverage Supply,Operating expense
R0081,2025-07-03,1197.84,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-03,459.61,debit,Miscellaneous,Operating expense
R0081,2025-07-04,876.29,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-04,557.7,debit,Maintenance,Operating expense
R0081,2025-07-05,1124.98,credit,Online Order Revenue,Daily revenue
R0081,2025-07-05,517.15,debit,Utilities,Operating expense
R0081,2025-07-06,1292.02,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-06,735.63,debit,Loan Repayment,Operating expense
R0081,2025-07-07,1107.78,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-07,592.82,debit,Utilities,Operating expense
R0081,2025-07-08,1157.54,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-08,498.18,debit,Insurance,Operating expense
R0081,2025-07-09,1090.74,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-09,728.79,debit,Utilities,Operating expense
R0081,2025-07-10,1244.16,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-10,568.07,debit,Tax,Operating expense
R0081,2025-07-11,1140.03,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-11,590.64,debit,Tax,Operating expense
R0081,2025-07-12,1147.07,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-12,754.03,debit,Staff Costs,Operating expense
R0081,2025-07-13,1279.71,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-13,596.98,debit,Food & Beverage Supply,Operating expense
R0081,2025-07-14,1259.59,credit,Online Order Revenue,Daily revenue
R0081,2025-07-14,699.46,debit,Loan Repayment,Operating expense
R0081,2025-07-15,1238.89,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-15,542.95,debit,Tax,Operating expense
R0081,2025-07-16,1266.19,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-16,654.16,debit,Maintenance,Operating expense
R0081,2025-07-17,1418.51,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-17,603.6,debit,Staff Costs,Operating expense
R0081,2025-07-18,1276.37,credit,Online Order Revenue,Daily revenue
R0081,2025-07-18,671.82,debit,Food & Beverage Supply,Operating expense
R0081,2025-07-19,834.62,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-19,592.48,debit,Utilities,Operating expense
R0081,2025-07-20,1155.06,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-20,589.84,debit,Marketing,Operating expense
R0081,2025-07-21,1295.2,credit,Online Order Revenue,Daily revenue
R0081,2025-07-21,693.95,debit,Staff Costs,Operating expense
R0081,2025-07-22,1035.8,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-22,521.66,debit,Miscellaneous,Operating expense
R0081,2025-07-23,1109.59,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-23,531.52,debit,Rent,Operating expense
R0081,2025-07-24,1037.93,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-24,772.22,debit,Marketing,Operating expense
R0081,2025-07-25,1371.97,credit,Online Order Revenue,Daily revenue
R0081,2025-07-25,516.74,debit,Marketing,Operating expense
R0081,2025-07-26,1244.49,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-26,546.61,debit,Loan Repayment,Operating expense
R0081,2025-07-27,1265.45,credit,Card Terminal Revenue,Daily revenue
R0081,2025-07-27,517.41,debit,Utilities,Operating expense
R0081,2025-07-28,1015.15,credit,Online Order Revenue,Daily revenue
R0081,2025-07-28,534.55,debit,Loan Repayment,Operating expense
R0081,2025-07-29,1448.08,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-29,454.5,debit,Staff Costs,Operating expense
R0081,2025-07-30,1405.72,credit,Online Order Revenue,Daily revenue
R0081,2025-07-30,633.86,debit,Tax,Operating expense
R0081,2025-07-31,1182.61,credit,Walk-in Revenue,Daily revenue
R0081,2025-07-31,650.54,debit,Marketing,Operating expense
R0081,2025-08-01,1273.27,credit,Card Terminal Revenue,Daily revenue
R0081,2025-08-01,397.27,debit,Insurance,Operating expense
R0081,2025-08-02,1181.88,credit,Card Terminal Revenue,Daily revenue
R0081,2025-08-02,551.83,debit,Tax,Operating expense
R0081,2025-08-03,1457.57,credit,Online Order Revenue,Daily revenue
R0081,2025-08-03,549.59,debit,Utilities,Operating expense
R0081,2025-08-04,1210.75,credit,Walk-in Revenue,Daily revenue
R0081,2025-08-04,482.89,debit,Rent,Operating expense
R0081,2025-08-05,1232.74,credit,Card Terminal Revenue,Daily revenue
R0081,2025-08-05,480.47,debit,Utilities,Operating expense
R0081,2025-08-06,1404.06,credit,Walk-in Revenue,Daily revenue
R0081,2025-08-06,547.86,debit,Insurance,Operating expense
R0081,2025-08-07,1064.6,credit,Walk-in Revenue,Daily revenue
R0081,2025-08-07,692.24,debit,Food & Beverage Supply,Operating expense
R0081,2025-08-08,1047.5,credit,Walk-in Revenue,Daily revenue
R0081,2025-08-08,607.14,debit,Food & Beverage Supply,Operating expense
R0081,2025-08-09,1020.48,credit,Online Order Revenue,Daily revenue
R0081,2025-08-09,610.45,debit,Loan Repayment,Operating expense
R0081,2025-08-10,1401.31,credit,Online Order Revenue,Daily revenue
R0081,2025-08-10,527.89,debit,Tax,Operating expense
R0081,2025-08-11,1066.32,credit,Online Order Revenue,Daily revenue
R0081,2025-08-11,483.99,debit,Insurance,Operating expense
R0081,2025-08-12,1233.92,credit,Online Order Revenue,Daily revenue
R0081,2025-08-12,753.85,debit,Food & Beverage Supply,Operating expense
R0081,2025-08-13,1401.37,credit,Card Terminal Revenue,Daily revenue
